Started training, total epoch : 20
Training data size: 2454
Started epoch 1
Trained 1 batches 	Training Loss: 0.684766
Trained 51 batches 	Training Loss: 0.196891
Trained 101 batches 	Training Loss: 0.231688
Trained 151 batches 	Training Loss: 0.168780
Trained 201 batches 	Training Loss: 0.142811
Trained 251 batches 	Training Loss: 0.202302
Trained 301 batches 	Training Loss: 0.161765
Trained 351 batches 	Training Loss: 0.162553
Trained 401 batches 	Training Loss: 0.200947
Trained 451 batches 	Training Loss: 0.142919
Trained 501 batches 	Training Loss: 0.138096
Trained 551 batches 	Training Loss: 0.150018
Trained 601 batches 	Training Loss: 0.140375
Trained 651 batches 	Training Loss: 0.196184
Trained 701 batches 	Training Loss: 0.150777
Trained 751 batches 	Training Loss: 0.194993
Trained 801 batches 	Training Loss: 0.209126
Trained 851 batches 	Training Loss: 0.185498
Trained 901 batches 	Training Loss: 0.222240
Trained 951 batches 	Training Loss: 0.174868
Trained 1001 batches 	Training Loss: 0.165873
Trained 1051 batches 	Training Loss: 0.140019
Trained 1101 batches 	Training Loss: 0.193750
Trained 1151 batches 	Training Loss: 0.155974
Trained 1201 batches 	Training Loss: 0.168062
Trained 1251 batches 	Training Loss: 0.130915
Trained 1301 batches 	Training Loss: 0.257401
Trained 1351 batches 	Training Loss: 0.229631
Trained 1401 batches 	Training Loss: 0.192206
Trained 1451 batches 	Training Loss: 0.198913
Trained 1501 batches 	Training Loss: 0.201648
Trained 1551 batches 	Training Loss: 0.182234
Trained 1601 batches 	Training Loss: 0.156453
Trained 1651 batches 	Training Loss: 0.144796
Trained 1701 batches 	Training Loss: 0.178029
Trained 1751 batches 	Training Loss: 0.165404
Trained 1801 batches 	Training Loss: 0.166326
Trained 1851 batches 	Training Loss: 0.198981
Trained 1901 batches 	Training Loss: 0.159085
Trained 1951 batches 	Training Loss: 0.171756
Trained 2001 batches 	Training Loss: 0.205702
Trained 2051 batches 	Training Loss: 0.178747
Trained 2101 batches 	Training Loss: 0.144830
Trained 2151 batches 	Training Loss: 0.198958
Trained 2201 batches 	Training Loss: 0.175269
Trained 2251 batches 	Training Loss: 0.164908
Trained 2301 batches 	Training Loss: 0.156758
Trained 2351 batches 	Training Loss: 0.226349
Trained 2401 batches 	Training Loss: 0.197822
Trained 2451 batches 	Training Loss: 0.163951
Epoch: 1 	Training Loss: 0.167930
AUROCs on validation dataset:
Evaluating test data...	 test_loader: 351
Evaluating time lapse: 0.0 min
The average AUROC is 0.751
The AUROC of Atelectasis is 0.7357951596763046
The AUROC of Cardiomegaly is 0.8298974386070834
The AUROC of Effusion is 0.8503002692145173
The AUROC of Infiltration is 0.6702008630944147
The AUROC of Mass is 0.7400608284910668
The AUROC of Nodule is 0.6710217045602905
The AUROC of Pneumonia is 0.687676200544793
The AUROC of Pneumothorax is 0.8008258930830979
The AUROC of Consolidation is 0.7246736357904391
The AUROC of Edema is 0.8594604548765147
The AUROC of Emphysema is 0.738317640061713
The AUROC of Fibrosis is 0.6994356311145549
The AUROC of Pleural_Thickening is 0.7170344724248832
The AUROC of Hernia is 0.7862620138482207
Started epoch 2
Trained 1 batches 	Training Loss: 0.129265
Trained 51 batches 	Training Loss: 0.115749
Trained 101 batches 	Training Loss: 0.215290
Trained 151 batches 	Training Loss: 0.174034
Trained 201 batches 	Training Loss: 0.201350
Trained 251 batches 	Training Loss: 0.138487
Trained 301 batches 	Training Loss: 0.159830
Trained 351 batches 	Training Loss: 0.131819
Trained 401 batches 	Training Loss: 0.204739
Trained 451 batches 	Training Loss: 0.146887
Trained 501 batches 	Training Loss: 0.145836
Trained 551 batches 	Training Loss: 0.200174
Trained 601 batches 	Training Loss: 0.129525
Trained 651 batches 	Training Loss: 0.185427
Trained 701 batches 	Training Loss: 0.119468
Trained 751 batches 	Training Loss: 0.113812
Trained 801 batches 	Training Loss: 0.142640
Trained 851 batches 	Training Loss: 0.181980
Trained 901 batches 	Training Loss: 0.179219
Trained 951 batches 	Training Loss: 0.194685
Trained 1001 batches 	Training Loss: 0.094231
Trained 1051 batches 	Training Loss: 0.126705
Trained 1101 batches 	Training Loss: 0.203571
Trained 1151 batches 	Training Loss: 0.166704
Trained 1201 batches 	Training Loss: 0.103118
Trained 1251 batches 	Training Loss: 0.134473
Trained 1301 batches 	Training Loss: 0.122456
Trained 1351 batches 	Training Loss: 0.203954
Trained 1401 batches 	Training Loss: 0.141279
Trained 1451 batches 	Training Loss: 0.161439
Trained 1501 batches 	Training Loss: 0.186020
Trained 1551 batches 	Training Loss: 0.142163
Trained 1601 batches 	Training Loss: 0.162424
Trained 1651 batches 	Training Loss: 0.136908
Trained 1701 batches 	Training Loss: 0.132972
Trained 1751 batches 	Training Loss: 0.179668
Trained 1801 batches 	Training Loss: 0.147104
Trained 1851 batches 	Training Loss: 0.197331
Trained 1901 batches 	Training Loss: 0.161438
Trained 1951 batches 	Training Loss: 0.148413
Trained 2001 batches 	Training Loss: 0.136936
Trained 2051 batches 	Training Loss: 0.159763
Trained 2101 batches 	Training Loss: 0.156319
Trained 2151 batches 	Training Loss: 0.133918
Trained 2201 batches 	Training Loss: 0.159735
Trained 2251 batches 	Training Loss: 0.195592
Trained 2301 batches 	Training Loss: 0.124001
Trained 2351 batches 	Training Loss: 0.162587
Trained 2401 batches 	Training Loss: 0.173767
Trained 2451 batches 	Training Loss: 0.138295
Epoch: 2 	Training Loss: 0.159172
AUROCs on validation dataset:
Evaluating test data...	 test_loader: 351
Evaluating time lapse: 0.0 min
The average AUROC is 0.774
The AUROC of Atelectasis is 0.7663957048494413
The AUROC of Cardiomegaly is 0.8795375666157622
The AUROC of Effusion is 0.8603922154749449
The AUROC of Infiltration is 0.6829874132064511
The AUROC of Mass is 0.7582810704013475
The AUROC of Nodule is 0.6939399452231491
The AUROC of Pneumonia is 0.7057558050936245
The AUROC of Pneumothorax is 0.8169000127800216
The AUROC of Consolidation is 0.7527097504044226
The AUROC of Edema is 0.8830352413427794
The AUROC of Emphysema is 0.7772228945105938
The AUROC of Fibrosis is 0.7382368633422971
The AUROC of Pleural_Thickening is 0.7351849211100262
The AUROC of Hernia is 0.7896930655551345
Started epoch 3
Trained 1 batches 	Training Loss: 0.168030
Trained 51 batches 	Training Loss: 0.153367
Trained 101 batches 	Training Loss: 0.127793
Trained 151 batches 	Training Loss: 0.140025
Trained 201 batches 	Training Loss: 0.179972
Trained 251 batches 	Training Loss: 0.126522
Trained 301 batches 	Training Loss: 0.181838
Trained 351 batches 	Training Loss: 0.171028
Trained 401 batches 	Training Loss: 0.119811
Trained 451 batches 	Training Loss: 0.126558
Trained 501 batches 	Training Loss: 0.158339
Trained 551 batches 	Training Loss: 0.122247
Trained 601 batches 	Training Loss: 0.128177
